id;Город дистрибьютора;Торг_точка_грязная;Торг_точка_грязная_адрес;outlet_clean_id;cluster_id;subcluster_id
18178;Ростов-на-Дону;Датченко Ю.А. ИП;346900, Ростовская обл, Новошахтинск г, Социалистическая ул, дом № 9-е;;M1H9-pGPb-TQFd-c4qv;KG6i-K6ZF-2QrD-65vx
18179;Ростов-на-Дону;Дегтярева Г.А.ИП;346015, Ростовская обл, Чертковский р-н, Павловка х, Комсомольская ул, дом № 22;;Gnrn-LyRQ-KEti-98N0;WUra-sOx1-kxOm-qNwI
18180;Ростов-на-Дону;Дегтярева Е.М. ИП;344000, Ростовская обл, Ростов-на-Дону г, Белорусская ул, дом № 61;;uDug-x0eA-CqPl-n7aG;mFge-GGxX-vb3v-DnXy
18181;Ростов-на-Дону;Дедух Л.В. ИП;346494, Ростовская обл, Октябрьский р-н, Новоперсиановка п, Чехова ул, дом № 10;;ucWP-8ugU-U4sz-oDPF;0WTs-7AM8-6Nnh-o83Z
18182;Ростов-на-Дону;Дежендуян Ш.Р.ИП;344065, Ростовская обл, Ростов-на-Дону г, Троллейбусная ул, дом № 10;;zqhy-RQUq-aUnp-Fnkl;k88c-im49-8DTg-GwAH
18183;Ростов-на-Дону;Дейнекин Н.А.ИП;347134, Ростовская обл, Милютинский р-н, Маньково-Березовская сл, Советский пер, дом № 1/46а;;9bit-G0xt-QC1M-MCWT;KtS1-Cdqn-Wa8a-extR
18184;Ростов-на-Дону;Декос ООО ул. Гвардейской Дивизии;347250, Ростовская обл, Константиновский р-н, Константиновск г, 24 Гвардейской Дивизии ул, дом № 10-а/138-А;;W3sv-mtWu-AcfB-5Hcp;IU6H-NiOs-mMT0-YgpE
18185;Ростов-на-Дону;Декос ООО ул. Комарова;347250, Ростовская обл, Константиновский р-н, Константиновск г, Комарова ул, дом № 70;;W3sv-mtWu-AcfB-5Hcp;lquF-bmGt-BLkU-580A
18186;Ростов-на-Дону;Декос ООО ул. Новая;"347250, Ростовская обл, Константиновский р-н, Константиновск г, Новая ул м-н ""Протос""";;W3sv-mtWu-AcfB-5Hcp;KqAc-rH1G-8O4e-QRCW
18187;Ростов-на-Дону;Делегодина Е.В. ИП ул. Горняцкая;346510, Ростовская обл, Шахты г, Горняцкая ул, дом № 73-а;;0Qn6-Qg33-w8ta-AWZT;O3AQ-ggFg-Trwg-ZWua
18188;Ростов-на-Дону;Делегодина ЕВ ИП Ларек;346505, Ростовская обл, Шахты г, Молдавская ул, дом № 17;;qI7R-M1El-U1zX-s50h;lEZi-WryC-RXqS-p5nK
18189;Ростов-на-Дону;Деликатес ООО г.Аксай, ул.Советская, 6;346720, Ростовская обл, Аксайский р-н, Аксай г, Советская ул, дом № 6;;0RyN-ooMg-OGr6-Q2rb;ec4W-WunX-gOBz-DtQW
18190;Ростов-на-Дону;Дельта ООО ул.Матросова,6А;Ростовская обл, Азовский р-н, Кулешовка с, Матросова пер, дом № 6а;;LbKG-T1ev-mDLY-UDgg;dgTF-IMh2-d4We-ilHH
18191;Ростов-на-Дону;Деляченко Е.Н. ИП ул.;"346731, Ростовская обл, Аксайский р-н, Щепкин п, с/т ""Содружество"" ул.Черемуховая ,, дом № 319";;VRLP-XeeO-TMLe-6eZm;4tRu-HlgV-nqF6-XHUd
18192;Ростов-на-Дону;Деляченко Е.Н. ИП ул. Осенняя;344041, Ростовская обл, Ростов-на-Дону г, Осенняя ул, дом № 617;;VRLP-XeeO-TMLe-6eZm;pnYI-kpNe-wUDQ-3KPq
18193;Ростов-на-Дону;Демина Л.В. ИП;346560, Ростовская обл, Усть-Донецкий р-н, Раздорская ст-ца, Ленина ул, дом № 66;;LSf2-GeEy-BVfA-S3WH;Sf2u-mFv0-fY6K-QX0g
18194;Ростов-на-Дону;Демченко Ю.Л. ИП;346894, Ростовская обл, Батайск г, Октябрьская ул, дом № 151/5;;6GMM-UAP7-mIOr-ghLt;p4qc-f6w3-wHDI-PD7E
18195;Ростов-на-Дону;Демьяненко О.Н.ИП ул. Торговая 10;346641, Ростовская обл, Семикаракорский р-н, Нижний Саловск п, Торговая ул, дом № 10;;qKa8-ShsQ-4vD8-H9cw;QVEe-kOqi-CgoT-33SZ
18196;Ростов-на-Дону;Ден-Эн ООО;346519, Ростовская обл, Шахты г, Украинский пер, дом № 16в;;i9Zd-HcGr-usOF-Ep44;4xBP-4zXf-D80Q-w7gQ
18197;Ростов-на-Дону;"Ден-Эн ООО ""Николай""";346500, Ростовская обл, Шахты г, 3-микрорайон, дом № 6в;;i9Zd-HcGr-usOF-Ep44;M5Go-2ZWA-Bbyr-x5R2
18198;Ростов-на-Дону;Денискина В.А. ИП;347871, Ростовская обл, Гуково г, Герцена ул, дом № 125-а;;1pqV-1R3Z-Z59W-xwDn;CySp-H2tI-Qkt8-eztb
18199;Ростов-на-Дону;Денискина В.А. ИП ул.К.Маркса;347871, Ростовская обл, Гуково г, Карла Маркса ул, дом № 84;;1pqV-1R3Z-Z59W-xwDn;ggbP-tyrP-q23b-dFpH
18200;Ростов-на-Дону;Денисов Е.А.ИП пер.40-лет Победы,95/1;344111, Ростовская обл, Ростов-на-Дону г, 40-летия Победы пр-кт, дом № 95/1;;PM54-ot2q-rdgL-ndXg;FwOI-cead-zrrD-Me7t
18201;Ростов-на-Дону;ДенНата ООО;347360, Ростовская обл, Волгодонск г, М.Горького ул, дом № 192а;;64fF-1Gz4-c7Kh-kxrs;b4bt-VPOk-4IW8-YFdY
18202;Ростов-на-Дону;Деревянкин В.Н., г. Котельниково, ул. Советская 1 ИП;404354, Волгоградская обл, Котельниковский р-н, Котельниково г, Советская ул, дом № 1;;SGWw-vLwk-Se9I-UTnN;Cdpf-yoar-lwki-5LeC
18203;Ростов-на-Дону;Деревянкин В.Н.ИП г. Котельниково, ул. Паршикова, 1а;404354, Волгоградская обл, Котельниковский р-н, Котельниково г, Паршикова ул, дом № 1 а;;ycxL-Y43K-M6FC-Hbx2;Nxdm-0fPv-wG6x-bUup
18204;Ростов-на-Дону;Деревянко А.Н.ИП;353600, Краснодарский край, Староминский р-н, Староминская ст-ца, Тимашевская ул, дом № 137;;RZSs-BgBq-tfiG-DLrq;GcNE-E6r2-gRcG-g1pI
18205;Ростов-на-Дону;"Деревянко Е.Н., ст. Обливская, ул. Ленина 89, м-н ""Идеал"" ИП";-;;7mEY-fxng-9X1r-fpuw;xkye-885o-VFau-9DWS
18206;Ростов-на-Дону;"Деревянко Е.Н., ст. Обливская, ул. Ленина 89, м-н ""Идеал"" ИП";347140, Ростовская обл, Обливский р-н, Обливская ст-ца, Ленина ул, дом № 89;;7mEY-fxng-9X1r-fpuw;xkye-885o-VFau-9DWS
18207;Ростов-на-Дону;Дерезина Е.В.;346353, Ростовская обл, 8908-189-34-84, Красный Сулин г, Солнечная ул, дом № 25, кв.2;;xBm5-hkGn-6qfk-isxQ;1HL4-n2Gw-4zgk-8amB
18208;Ростов-на-Дону;Дерюгина Н.В. ИП;346312, Ростовская обл, Зверево г, 47 Гвардейской Дивизии ул, дом № 27-А;;1mXG-iPOF-3nYT-87IF;mCWz-4yeR-EKXs-gu3S
18209;Ростов-на-Дону;Дерягин Н.И.ИП;347130, Ростовская обл, Милютинский р-н, Селивановская ст-ца, Кооперативная ул, дом № 4в;;7OkG-66Ek-DKT6-2DzN;P1Bx-ku3o-GroC-lam3
18210;Ростов-на-Дону;Джаладян Т.А. ИП;344113, Ростовская обл, Ростов-на-Дону г, Добровольского ул, дом № 42;;RZxf-bp4u-ZKe6-EeVS;MfhG-TiUM-4tl0-By8c
18211;Ростов-на-Дону;Джанунц Э.А. ИП;347900, Ростовская обл, Таганрог г, Николаевское Шоссе ул, 7-а, с/т Радуга УЧ 58,, корпус 13;;tGxp-Hf7L-drEQ-sYym;gFtF-nR1k-x1XC-ATGp
18212;Ростов-на-Дону;Джетаулова Н.И. ИП;346580, Ростовская обл, Родионово-Несветайский р-н, Родионово-Несветайская сл, Московская ул, дом № 50б;;EEZV-LqGT-tVCc-b1F1;0NWh-prd9-CTNn-0Noa
18213;Ростов-на-Дону;Джикия Н.Д.ИП;346140, Ростовская обл, Миллеровский р-н, Мальчевская ст-ца, 40 лет Октября ул, дом № 5;;dQCa-1t8r-aEG6-NQb6;WBPC-p7sg-eT0w-3yXg
18214;Ростов-на-Дону;Джинян Ш.М. ИП;346815, Ростовская обл, Мясниковский р-н, Ленинакан х, Трудовая ул/Дзержинского;;qiYC-Fy4f-eGBo-2BK7;sXDr-p7bv-Upt0-8ydC
18215;Ростов-на-Дону;Джорджия ООО;346744, Ростовская обл, Азовский р-н, Кулешовка с, Дачный пер, дом № 18, корпус а;;4LC3-aXZn-6SmD-zabu;UsvK-q4Nr-8yUM-yp5P
18216;Ростов-на-Дону;Джумакова Г.З. ИП;346413, Ростовская обл, Новочеркасск г, Харьковское ш, дом № 4 б;;9X01-iCQq-hrBk-rOdy;6LkN-OPwv-wDgI-Bb1n
18217;Ростов-на-Дону;Джумакова Г.З. ИП ул. 26 бакинских комиссаров, 2-а;346400, Ростовская обл, Новочеркасск г, 26 Бакинских комиссаров ул, дом № 2-а;;9X01-iCQq-hrBk-rOdy;G7wR-KFgg-1LeM-ilcM
18218;Ростов-на-Дону;Диагональ ООО пер.Почтовый, 22;347070, Ростовская обл, Тацинский р-н, Углегорский п, Почтовый пер, дом № 22;;5pkn-nhNS-tgGc-5E2H;0fpD-WudY-W0bY-8lmd
18219;Ростов-на-Дону;Диана ООО м-н Виктория;346630, Ростовская обл, Семикаракорск г, Калинина ул, дом № 417;;AyM1-ONh7-znft-M1gB;Nkgv-twNx-ely3-ERH1
18220;Ростов-на-Дону;Диана ООО с. Литвиновка;347030, Ростовская обл, Белокалитвинский р-н, Литвиновка с, Центральная ул, дом № 86;;AyM1-ONh7-znft-M1gB;XPBZ-LA7O-YeNQ-oLLQ
18221;Ростов-на-Дону;Дидоренко А.И.ИП;346130, Ростовская обл, Миллеровский р-н, Миллерово г, Заводская ул, дом № на зем.участке,размером 32,0кв.м.;;0a4S-9Eca-7HgM-7tPm;mweK-GmiG-gglY-pqB7
18222;Ростов-на-Дону;Диол ООО;347842, Ростовская обл, Каменский р-н, Чистоозерный п, Юбилейная ул, дом № 10/1;;90uT-9RAD-zBH3-4D6E;WVdy-ugaN-kXsF-CWOp
18223;Ростов-на-Дону;Дионис ООО Московская/ Генерала А.И. Лебедя;346400, Ростовская обл, Новочеркасск г, Московская ул дом10/ Генерала А.И. Лебедя ,дом 20;;2K31-qo02-SzI1-Shgm;uiUC-DO4I-VETE-yZ77
18224;Ростов-на-Дону;Для Друзей ООО;346357, Ростовская обл, Красносулинский р-н, Красный Сулин г, Московская ул, дом № 34-Б;;DdQ9-ZGI5-z8I5-zCgs;oMUD-krCP-Zv75-oks1
18225;Ростов-на-Дону;Для Друзей ООО ул. Пушкина;346350, Ростовская обл, Красносулинский р-н, Красный Сулин г, Пушкина ул, дом № 16/18;;DdQ9-ZGI5-z8I5-zCgs;NEac-U2nP-3SOu-olDp
18226;Ростов-на-Дону;Дмитриевская О.Я. ИП;346359, Ростовская обл, Красный Сулин г, Колхозная ул, дом № 32;;ODlt-nWOn-nwrE-zwoZ;ppoG-saqG-t26q-2sgM
18227;Ростов-на-Дону;Дмитриевская О.Я. ИП ул.Вокзальная;346359, Ростовская обл, Красный Сулин г, Вокзальная ул;;ODlt-nWOn-nwrE-zwoZ;6YOq-Egg5-vyry-OUDG
18228;Ростов-на-Дону;Дмитриенко Н.Н. ИП;346481, Ростовская обл, Октябрьский р-н, Каменоломни рп, 5-й пер, дом № 21;;RP4R-RrSZ-88VQ-CBWe;UuI3-AMs4-Pvex-DvXz
18229;Ростов-на-Дону;Добрынина Е.В, ИП Горбунова;346505, Ростовская обл, Шахты г, Горбунова ул, дом № 9-Б;;vkHC-uleY-4Z80-REzC;YR5Y-YCCx-BKoD-zqCV
18230;Ростов-на-Дону;Добрынина Е.В, ИП приволжская, 19;346538, Ростовская обл, Шахты г, Приволжская ул, дом № 19;;vkHC-uleY-4Z80-REzC;34MF-GXKZ-TCGO-kOmN
18231;Ростов-на-Дону;Довгаль Н.А. ИП;"347058, Ростовская обл, Белокалитвинский р-н, 8-909-425-30-23;, Виноградный п, Матросова ул, дом № 1, корпус а";;eyPi-0OmG-gw5U-Ztbv;rpqm-Renr-PfHv-cedH
18232;Ростов-на-Дону;Довгаль Н.А. ИП №2;347058, Ростовская обл, Белокалитвинский р-н, Виноградный п, Матросова ул;;eyPi-0OmG-gw5U-Ztbv;G9gu-5Htr-kduX-R6PR
18233;Ростов-на-Дону;Довгаль Н.А. ИП;347058, Ростовская обл, Белокалитвинский р-н, Виноградный п, Матросова ул, дом № 1, корпус а;;eyPi-0OmG-gw5U-Ztbv;rpqm-Renr-PfHv-cedH
18234;Ростов-на-Дону;Догункова О.В. ИП;346356, Ростовская обл, Красный Сулин г, Фурманова ул, дом № 1-а;;XMdQ-IxEU-INBd-VqLg;U68k-cCkV-7M0b-fHis
18235;Ростов-на-Дону;Долгополова О.Ю.ИП;352015, Краснодарский край, Кущевский р-н, Ильинское с, Мира ул, дом № 74;;GMBV-Ksor-GwOh-wxcb;wTyg-n8tn-pguW-2eLw
18236;Ростов-на-Дону;Долженко А.В.ИП;346312, Ростовская обл, Зверево г, Осташенко ул, дом № 2А;;8pl8-oKTn-SGr9-PMPG;1mwG-iTgH-nrtB-4rvV
18237;Ростов-на-Дону;Домашний очаг ООО пер.Украинский 16-б;346519, Ростовская обл, Шахты г, Украинский пер, дом № 16, корпус б;;udSw-RbGA-v8iT-ToWd;tRiG-hCIT-art9-vcrr
18238;Ростов-на-Дону;Домашний очаг ООО ул.Дачная, 288-а;346500, Ростовская обл, Шахты г, Дачная ул, дом № 288-А;;udSw-RbGA-v8iT-ToWd;clcr-1QCx-kIaO-1dDu
18239;Ростов-на-Дону;Домбаева Е.К. ИП;344114, Ростовская обл, Ростов-на-Дону г, Каменобродская ул, дом № 79;;Bvin-uqEf-d5P3-uigC;5qkv-TApg-NXg2-QSnP
18240;Ростов-на-Дону;Домбаева Е.К. ИП ул.Орбитальная,13;344114, Ростовская обл, Ростов-на-Дону г, Орбитальная ул, дом № 13;;Bvin-uqEf-d5P3-uigC;kTnx-drLp-ZISl-Ck0n
18241;Ростов-на-Дону;Дон ООО Мичуринская;344000, Ростовская обл, Ростов-на-Дону г, Мичуринская ул, дом № 102а/32а;;MVgI-qN5O-yi9P-nAHa;LVMw-WRl8-tPB3-IonG
18242;Ростов-на-Дону;Дон ООО Шапошникова;-;;MVgI-qN5O-yi9P-nAHa;xwG5-Rdwk-O8fT-feUq
18243;Ростов-на-Дону;Дон Продукт ООО;347360, Ростовская обл, Волгодонск г, 50 лет СССР ул, дом № 1;;Nsta-aab9-T0M8-v6rT;eu1L-bQPz-IKAx-KMGX
18244;Ростов-на-Дону;Дон Хлеб ООО;346400, Ростовская обл, Новочеркасск г, Калинина ул, дом № 94;;GS7S-o7pl-IyXF-PkLr;Cwek-sMer-m1Tt-Oggh
